dExpParam,dMutationStrength,dFracKilled,dMetabolicCost,gtime,tbirth,nest_id,neststock,mom_id,num_steal,num_sucsteal,num_forage,num_sucforage,num_rentry,num_sucrentry,num_raid,num_sucraid,num_actions,int,slope,offspring,neutral_gene,popavg_dist,cue0,cue1,cue2,cue3,cue4
0.01,0.01,0.4,40,362.632,339.764,441,-0.772933,439,9,6,10,1,5,0,8,5,0,-0.0049443,0.992878,2,0.0453266,0.000225308,85.5558,73.6852,24.039,69.0542,94.1737,
0.01,0.01,0.4,40,362.632,341.831,444,-1.28866,441,3,1,11,8,8,3,5,3,0,0.00348325,1.0135,2,0.0459581,0.000164032,85.5429,73.6939,24.0567,69.0516,94.1853,
0.01,0.01,0.4,40,362.632,342.75,445,-0.165194,444,4,2,9,5,7,3,8,6,0,-0.000680958,1.00001,0,0.0524549,0.000134203,85.5289,73.7178,24.0555,69.0513,94.1914,
0.01,0.01,0.4,40,362.632,342.935,446,-0.945772,444,8,5,10,2,8,1,4,2,0,0.00574126,0.991302,1,0.0308615,0.000144428,85.5469,73.7115,24.0645,69.0499,94.1915,
0.01,0.01,0.4,40,362.632,344.371,447,-0.560171,446,6,1,9,3,8,2,6,4,0,-0.00104481,0.992247,2,0.0373764,0.000186991,85.5485,73.7099,24.0725,69.0712,94.2128,
0.01,0.01,0.4,40,362.632,345.38,448,-0.530378,447,6,4,9,3,8,2,10,4,0,-0.00319622,0.986527,1,0.0284499,0.000163369,85.5572,73.7217,24.065,69.0616,94.1907,
0.01,0.01,0.4,40,362.632,346.65,451,-0.259787,449,8,6,11,3,8,1,3,0,0,-0.0102493,1.00524,0,0.0206528,0.000288836,85.5356,73.708,24.1031,69.0901,94.2336,
0.01,0.01,0.4,40,362.632,345.943,450,-0.566469,448,6,3,10,4,7,2,8,4,0,0.000101306,0.996074,1,0.0382192,0.000123895,85.5483,73.7271,24.0674,69.0517,94.1962,
0.01,0.01,0.4,40,362.632,345.419,449,-0.934775,447,6,2,9,3,9,2,6,3,0,-0.00244916,0.999692,1,0.0379158,0.000245536,85.543,73.7043,24.0827,69.0801,94.234,
0.01,0.01,0.4,40,362.632,348.115,452,-0.711441,450,5,2,8,3,7,1,12,6,0,-0.00471645,1.00397,3,0.023008,7.93382e-05,85.5419,73.7392,24.0661,69.0475,94.2031,
0.01,0.01,0.4,40,362.632,349.052,455,-1.2783,452,8,3,10,2,9,0,2,0,0,-0.000753782,0.992452,1,0.0182334,6.77032e-05,85.5329,73.7648,24.0712,69.0376,94.205,
0.01,0.01,0.4,40,362.632,349.013,454,-0.93787,452,5,1,10,5,8,2,6,3,0,-0.00657281,0.997266,1,0.0375354,0.000124598,85.5261,73.7343,24.0587,69.0514,94.1876,
0.01,0.01,0.4,40,362.632,349.241,456,-0.646364,455,5,4,11,6,9,4,6,2,0,-0.00109221,0.991127,0,0.0165716,9.18334e-05,85.5334,73.7777,24.0733,69.0168,94.2068,
0.01,0.01,0.4,40,362.632,348.678,453,-0.11328,452,3,0,11,8,10,5,3,1,0,-0.00862301,0.989934,1,0.0327247,7.90926e-05,85.5339,73.746,24.0687,69.0403,94.2087,
0.01,0.01,0.4,40,362.632,351.46,457,-0.886101,454,7,5,9,2,9,1,2,2,0,-0.0187215,0.992458,0,0.0383015,9.03413e-05,85.526,73.7378,24.0462,69.0443,94.2091,
0.01,0.01,0.4,40,362.632,352.714,460,-1.15711,458,7,4,9,2,7,0,4,4,0,0.00422775,0.997388,1,0.0414822,7.22019e-05,85.526,73.7673,24.0652,69.0181,94.2016,
0.01,0.01,0.4,40,362.632,351.667,458,-0.49416,453,6,5,10,4,7,3,7,5,0,-0.00571427,0.998894,2,0.0333993,7.0396e-05,85.5266,73.7571,24.0712,69.0254,94.2149,
0.01,0.01,0.4,40,362.632,354.355,462,-0.317143,459,5,4,11,6,8,2,2,1,0,-0.0279736,1.0013,0,0.0236876,0.00014871,85.4997,73.7617,24.0943,69.0288,94.2169,
0.01,0.01,0.4,40,362.632,352.104,459,-0.301581,458,2,1,11,9,8,3,3,2,0,0.0105965,1.00624,2,0.0184936,0.000129086,85.5168,73.7677,24.072,69.037,94.2285,
0.01,0.01,0.4,40,362.632,355.337,464,-0.111649,459,0,0,12,12,9,4,0,0,0,0.0091896,1.0028,0,-0.00376958,0.000199161,85.5054,73.7827,24.072,69.0443,94.2433,
0.01,0.01,0.4,40,362.632,353.574,461,-0.855654,460,0,0,11,11,7,3,5,4,0,0.00441966,0.989808,3,0.0531293,8.69625e-05,85.5212,73.7753,24.0588,69.0328,94.194,
0.01,0.01,0.4,40,362.632,356.563,465,-0.433841,461,0,0,13,13,9,5,0,0,0,-0.0283451,1.00648,1,0.0523036,3.70617e-05,85.5325,73.7611,24.0597,69.0268,94.199,
0.01,0.01,0.4,40,362.632,356.743,466,-0.499964,461,0,0,12,12,10,5,0,0,0,-0.00618773,0.996827,1,0.0537199,6.63869e-05,85.5389,73.7679,24.0524,69.0463,94.1901,
0.01,0.01,0.4,40,362.632,355.249,463,-0.110095,461,1,1,12,11,9,5,1,1,0,0.0119139,1.0074,0,0.0465241,5.30839e-05,85.5279,73.7651,24.0532,69.0224,94.1944,
0.01,0.01,0.4,40,382.74,358.875,467,-0.10209,465,3,1,12,9,9,6,4,2,0,0.00478964,1.01226,2,0.0409391,0.000253952,85.5416,73.7638,24.0644,69.0187,94.2025,
0.01,0.01,0.4,40,382.74,359.985,468,-0.938167,466,1,1,10,9,8,2,5,3,0,-0.00151375,1.0002,0,0.0525093,0.000246323,85.5627,73.7794,24.0354,69.0537,94.1887,
0.01,0.01,0.4,40,382.74,360.204,469,-0.264921,467,5,3,11,6,8,1,1,0,0,-0.0136041,0.984556,0,0.0372396,0.000246285,85.5384,73.7582,24.0589,69.0096,94.2023,
0.01,0.01,0.4,40,382.74,361.009,471,-1.07873,470,3,0,12,9,9,4,3,1,0,-0.00266725,1.00839,1,0.0603185,0.000166264,85.5273,73.7348,24.0429,69.0279,94.2157,
0.01,0.01,0.4,40,382.74,360.872,470,-0.30803,467,3,2,11,8,8,2,4,1,0,0.0103897,0.992314,2,0.0453349,0.000210898,85.5365,73.7542,24.0516,69.0266,94.2081,
0.01,0.01,0.4,40,382.74,362.916,472,-0.0765452,470,2,0,12,10,9,5,1,1,0,-0.0242174,0.99535,2,0.0436403,0.000198934,85.5278,73.7574,24.0463,69.026,94.21,
0.01,0.01,0.4,40,382.74,363.796,473,-0.0528739,471,0,0,11,11,10,4,0,0,0,0.0233763,0.98795,0,0.0696729,0.000179715,85.5209,73.723,24.0501,69.0093,94.2174,
0.01,0.01,0.4,40,382.74,364.013,474,-0.459973,472,0,0,12,12,10,5,0,0,0,-0.00595075,0.998039,0,0.0604544,0.000200761,85.5341,73.7555,24.0399,69.022,94.2093,
0.01,0.01,0.4,40,382.74,366.079,477,-0.237614,476,0,0,10,10,9,2,1,1,0,0.00858077,1.00875,1,0.0101188,0.00017515,85.4964,73.761,24.0298,69.0037,94.2006,
0.01,0.01,0.4,40,382.74,365.334,476,-0.0499207,475,2,2,12,10,9,4,2,0,0,0.0035924,1.01294,2,0.0149631,0.00017971,85.509,73.7609,24.0281,69.009,94.1949,
0.01,0.01,0.4,40,382.74,364.735,475,-0.240125,472,2,2,11,9,8,2,1,1,0,0.00822804,1.02231,1,0.0238902,0.000192477,85.5234,73.7548,24.03,69.0121,94.2002,
0.01,0.01,0.4,40,382.74,368.123,479,-0.695275,476,5,1,10,5,5,0,7,5,0,-0.000835333,1.00967,1,0.0100989,0.000194069,85.5218,73.7507,24.0206,69.0112,94.1969,
0.01,0.01,0.4,40,382.74,367.369,478,-0.262038,477,5,2,11,6,8,2,6,1,0,0.00798584,0.995436,2,0.0204538,0.000125823,85.4846,73.7594,24.0303,69.0142,94.1907,
0.01,0.01,0.4,40,382.74,369.142,480,-0.471183,479,7,4,9,2,8,1,4,3,0,0.00982017,0.992088,0,0.0163935,0.000173712,85.5022,73.7388,24.002,69.023,94.2075,
0.01,0.01,0.4,40,382.74,369.705,482,-0.258757,478,5,2,11,6,8,3,6,2,0,-0.000287457,0.98621,0,0.0237363,0.000116649,85.4853,73.7633,24.0353,69.0238,94.1943,
0.01,0.01,0.4,40,382.74,369.678,481,-0.317698,478,4,0,12,8,7,3,5,2,0,-0.00273916,1.01223,3,0.0266812,0.000134866,85.4943,73.7431,24.0153,69.0202,94.1789,
0.01,0.01,0.4,40,382.74,372.254,484,-1.27083,481,5,2,10,5,9,1,1,1,0,0.00348057,0.994238,0,0.0187711,0.000140871,85.5038,73.7541,24.0202,69.0264,94.1842,
0.01,0.01,0.4,40,382.74,371.321,483,-0.883332,481,5,5,10,5,8,2,6,3,0,-0.0141973,0.998781,1,0.037962,0.000189189,85.5069,73.7528,24.003,69.0179,94.1782,
0.01,0.01,0.4,40,382.74,372.287,485,-0.506409,481,5,4,10,5,7,2,4,4,0,0.00457165,0.995308,1,0.0219792,0.000122205,85.4901,73.7269,24.0053,69.0339,94.1636,
0.01,0.01,0.4,40,382.74,373.489,486,-0.538494,483,2,1,10,8,7,1,4,3,0,-0.00602112,0.996039,0,0.0394955,0.000201478,85.5011,73.7652,23.9977,69.0215,94.1955,
0.01,0.01,0.4,40,382.74,373.758,487,-0.260566,485,5,3,10,5,9,4,6,3,0,-0.00574938,0.999668,1,0.0229134,0.000109213,85.4942,73.7134,24.0161,69.0155,94.1708,
0.01,0.01,0.4,40,382.74,376.432,489,-1.04145,488,6,2,11,5,10,3,2,0,0,0.00828283,1.01612,2,0.0190734,4.7545e-05,85.4845,73.7281,24.037,69.0416,94.1794,
0.01,0.01,0.4,40,382.74,376.238,488,-0.897425,487,6,3,10,4,8,1,8,2,0,0.00909417,0.985729,2,0.028372,7.64873e-05,85.4862,73.7199,24.0229,69.0258,94.175,
0.01,0.01,0.4,40,382.74,377.767,491,-1.2867,489,4,2,10,6,9,1,2,1,0,-0.0115744,1.00115,0,0.0136231,8.41706e-05,85.4744,73.7302,24.0506,69.0393,94.1661,
0.01,0.01,0.4,40,382.74,376.735,490,-0.145232,489,6,1,10,4,6,1,9,4,0,0.00365157,1.01248,0,0.00485956,4.65285e-05,85.4733,73.7092,24.0416,69.0481,94.1955,
0.01,0.01,0.4,40,382.74,378.501,492,-0.275946,488,5,3,10,5,9,4,4,3,0,-0.000437018,1.00682,2,0.0329215,7.68883e-05,85.4933,73.7051,24.025,69.0386,94.1679,
0.01,0.01,0.4,40,402.91,379.732,493,-0.703703,492,2,2,10,8,10,3,4,1,0,-0.00883844,1.0141,1,0.0311166,0.000218388,85.4883,73.7106,24.0324,69.0433,94.1946,
0.01,0.01,0.4,40,402.91,379.843,494,-0.796992,493,1,0,12,11,11,6,3,0,0,-0.00817308,1.01167,2,0.0328417,0.000211523,85.4791,73.7113,24.0329,69.0486,94.1949,
0.01,0.01,0.4,40,402.91,380.68,496,-0.274057,494,3,1,10,7,9,4,5,3,0,0.0150768,1.00191,0,0.0338338,0.000179389,85.4804,73.709,24.0368,69.0432,94.1783,
0.01,0.01,0.4,40,402.91,380.533,495,-1.23502,492,4,2,11,7,8,2,4,2,0,-0.0031816,0.988164,1,0.0280031,0.000121614,85.4825,73.7147,24.048,69.0173,94.1653,
0.01,0.01,0.4,40,402.91,381.945,497,-1.04395,494,6,2,11,5,10,4,1,1,0,0.0108875,1.01082,0,0.0324895,0.000204838,85.4637,73.7166,24.0358,69.0376,94.2002,
0.01,0.01,0.4,40,402.91,385.264,501,-0.476633,499,7,5,10,3,7,0,4,2,0,-0.00508543,1.00481,1,0.0352301,0.000203011,85.461,73.6978,24.0351,69.0292,94.1853,
0.01,0.01,0.4,40,402.91,383.473,498,-0.690053,495,4,2,10,6,5,1,7,6,0,-0.00994373,1.0248,2,0.0424712,0.000126019,85.4748,73.7186,24.0456,69.0297,94.1764,
0.01,0.01,0.4,40,402.91,384.107,500,-0.92737,498,4,3,11,7,7,0,5,1,0,-0.0151648,1.01039,0,0.0304833,8.66696e-05,85.4766,73.7329,24.034,69.0231,94.1563,
0.01,0.01,0.4,40,402.91,385.63,502,-0.487809,501,6,2,10,4,7,0,2,2,0,0.00239568,0.999668,0,0.048854,0.00016776,85.4623,73.6987,24.0477,69.0212,94.1775,
0.01,0.01,0.4,40,402.91,383.824,499,-0.293665,498,3,1,10,7,9,4,7,3,0,0.00890544,1.00017,2,0.0455133,0.000156343,85.4677,73.6992,24.0459,69.0238,94.1764,
0.01,0.01,0.4,40,402.91,388.192,507,-0.621334,505,0,0,12,12,8,2,0,0,0,-0.010931,0.986507,0,-0.00516268,7.02473e-05,85.4784,73.7314,24.075,69.0287,94.1656,
0.01,0.01,0.4,40,402.91,387.281,503,-0.688096,499,3,1,12,9,8,3,3,1,0,0.00813263,1.01502,1,0.0358437,0.000123588,85.4761,73.7093,24.0567,69.0134,94.1724,
0.01,0.01,0.4,40,402.91,387.286,504,-1.21923,503,2,1,13,11,11,7,0,0,0,-0.00736553,1.01909,1,0.0225287,0.000101129,85.4784,73.7125,24.0593,69.0084,94.1554,
0.01,0.01,0.4,40,402.91,388.102,505,-0.0673406,504,5,3,11,6,10,5,4,1,0,0.00330517,0.975894,4,-0.00389261,9.43913e-05,85.4874,73.7206,24.0706,69.0162,94.1636,
0.01,0.01,0.4,40,402.91,390.45,508,-1.16157,505,4,1,13,9,11,8,5,1,0,-0.0046603,1.01134,0,-0.00440199,0.000107273,85.4789,73.7166,24.0545,69.0056,94.1556,
0.01,0.01,0.4,40,402.91,388.134,506,-1.06953,505,3,2,13,10,8,4,3,1,0,0.0279822,0.994013,1,1.69108e-05,0.000124815,85.5055,73.7092,24.0728,69.0088,94.1456,
0.01,0.01,0.4,40,402.91,391.151,509,-0.263715,505,4,1,10,6,9,4,6,3,0,-0.00755787,0.990739,1,-0.00709851,8.6624e-05,85.4825,73.7236,24.0849,69.0241,94.1596,
0.01,0.01,0.4,40,402.91,391.155,510,-0.0866605,509,7,4,10,3,6,2,8,5,0,0.00693378,0.984222,0,-0.0115779,0.000115643,85.4855,73.7221,24.0793,69.0077,94.1646,
0.01,0.01,0.4,40,402.91,393.515,512,-0.105262,511,7,5,9,2,7,0,5,3,0,0.00124316,1.01375,1,0.00486916,5.22734e-05,85.4688,73.73,24.0696,69.0077,94.1405,
0.01,0.01,0.4,40,402.91,392.749,511,-0.703771,506,4,2,11,7,9,4,5,2,0,0.00950081,1.00438,1,-0.00828146,8.84821e-05,85.4779,73.7056,24.0624,69.0088,94.1438,
0.01,0.01,0.4,40,402.91,394.24,514,-0.280141,513,3,0,10,7,9,2,2,1,0,-0.0212165,1.00459,1,0.0172842,4.96705e-05,85.4897,73.7272,24.0613,69.0184,94.129,
0.01,0.01,0.4,40,402.91,393.832,513,-0.267066,512,3,2,10,7,9,3,2,2,0,0.000402156,1.00235,2,0.0204376,5.51646e-05,85.4819,73.7247,24.0638,69.0107,94.1391,
0.01,0.01,0.4,40,402.91,395.855,516,-0.249803,515,1,1,11,10,8,1,0,0,0,0.00427474,0.999519,1,0.0150513,5.43546e-05,85.4682,73.7361,24.0723,69.0312,94.1469,
0.01,0.01,0.4,40,402.91,394.576,515,-0.177175,514,1,0,13,12,11,8,1,0,0,-0.020196,0.99898,2,0.0130777,3.76483e-05,85.4682,73.7285,24.0616,69.0234,94.1248,
0.01,0.01,0.4,40,402.91,396.012,517,3.49868,513,4,2,9,5,8,3,2,1,0,-0.0103723,0.995169,1,0.0205135,6.27814e-05,85.4878,73.73,24.0596,69.0387,94.1257,
0.01,0.01,0.4,40,402.91,397.705,518,5.45594,516,2,1,8,6,4,1,6,4,0,0.00345745,0.998064,1,-8.77448e-05,4.59868e-05,85.4829,73.7524,24.0687,69.0266,94.134,
0.01,0.01,0.4,40,402.91,398.912,520,-1.28494,515,6,3,11,5,8,2,7,2,0,-0.00383808,1.00487,0,0.017169,3.88256e-05,85.4685,73.728,24.0574,69.0278,94.1314,
0.01,0.01,0.4,40,402.91,399.053,521,-0.847719,517,5,1,11,6,7,1,4,2,0,-0.020543,0.995283,1,0.0128685,5.747e-05,85.4812,73.7199,24.0657,69.0342,94.1225,
0.01,0.01,0.4,40,423.022,400.054,523,-0.410307,521,2,2,12,10,10,6,4,1,0,-0.00454061,0.983381,1,0.0212891,0.000267433,85.4769,73.7239,24.0669,69.0201,94.1166,
0.01,0.01,0.4,40,423.022,398.61,519,-0.856028,518,6,1,10,4,8,1,4,2,0,-0.00178634,0.980032,1,0.0247937,0.00028836,85.4747,73.7556,24.0673,69.0263,94.1374,
0.01,0.01,0.4,40,423.022,400.054,522,-0.876695,519,6,2,10,4,8,0,4,1,0,-0.000318128,1.0045,1,0.0263724,0.000255314,85.4723,73.7398,24.0714,69.0246,94.1362,
0.01,0.01,0.4,40,423.022,402.303,525,-1.20819,523,2,1,14,12,10,7,1,0,0,-0.00610026,1.01326,2,0.0107304,0.00028208,85.4817,73.7271,24.0601,69.0219,94.123,
0.01,0.01,0.4,40,423.022,402.199,524,-0.483078,522,0,0,12,12,10,5,0,0,0,0.0191933,0.989368,1,0.0273261,0.000209406,85.4741,73.7174,24.0757,69.0273,94.1458,
0.01,0.01,0.4,40,423.022,404.055,526,-0.0532329,525,0,0,12,12,9,4,1,0,0,-0.00854947,0.995525,0,0.0206852,0.000257975,85.4872,73.7066,24.0711,69.0202,94.112,
0.01,0.01,0.4,40,423.022,404.704,528,-0.0505086,524,1,1,11,10,10,4,0,0,0,-0.00540081,1.01593,2,0.022954,0.000183488,85.4743,73.7011,24.0662,69.0193,94.1491,
0.01,0.01,0.4,40,423.022,404.067,527,-0.164635,525,0,0,13,13,11,10,3,2,0,-0.000660846,1.00893,0,0.00785702,0.000251584,85.4885,73.717,24.0803,69.0266,94.1253,
0.01,0.01,0.4,40,423.022,406.901,531,-0.822502,529,0,0,13,13,10,7,1,1,0,-0.00120271,0.997456,0,0.00730897,0.000210734,85.4911,73.703,24.0693,69.0201,94.1466,
0.01,0.01,0.4,40,423.022,406.454,530,-1.07843,528,1,0,13,12,8,3,0,0,0,-0.0147942,0.994137,0,0.021728,0.000163512,85.4637,73.7051,24.0772,69.0155,94.1509,
0.01,0.01,0.4,40,423.022,406.152,529,-0.822337,528,0,0,13,13,10,6,0,0,0,-0.00384449,0.990229,3,0.0269005,0.000172259,85.4865,73.7058,24.0747,69.0087,94.1548,
0.01,0.01,0.4,40,423.022,408.581,532,-0.240406,529,2,2,10,8,9,2,2,1,0,0.0155352,0.991146,1,0.0285925,0.000166229,85.4951,73.6927,24.067,69.0105,94.1639,
0.01,0.01,0.4,40,423.022,410.327,534,-0.875706,533,2,0,11,9,7,1,2,2,0,0.00242498,1.00624,1,0.0378996,0.000185119,85.463,73.7398,24.0797,68.9835,94.1611,
0.01,0.01,0.4,40,423.022,409.568,533,-0.707347,529,2,1,12,10,8,2,0,0,0,-0.00758006,1.01371,1,0.0355411,0.000179073,85.4713,73.7314,24.0835,69.0017,94.1446,
0.01,0.01,0.4,40,423.022,410.633,535,-1.23298,532,3,2,13,10,11,8,2,1,0,0.000212939,1.00155,0,0.0319036,0.000251567,85.5007,73.7031,24.0604,69.0315,94.1484,
0.01,0.01,0.4,40,423.022,410.721,536,-1.22928,534,4,0,11,7,8,1,2,1,0,0.00769744,0.991547,1,0.0580628,0.000180624,85.4571,73.7268,24.0946,68.9843,94.1415,
0.01,0.01,0.4,40,423.022,413.146,537,-0.677073,536,2,2,11,9,9,4,5,2,0,-0.0167713,0.977367,2,0.0575029,0.000137977,85.4761,73.6912,24.0899,68.9995,94.1291,
0.01,0.01,0.4,40,423.022,415.359,541,-0.859018,539,5,4,11,6,7,2,3,3,0,-0.00316147,1.00821,0,0.0681633,6.22478e-05,85.4771,73.6668,24.1033,68.9866,94.1628,
0.01,0.01,0.4,40,423.022,413.175,538,-0.321065,537,2,1,9,7,5,0,9,6,0,-0.00442632,1.00024,0,0.056976,0.000143588,85.483,73.6839,24.0901,68.9999,94.125,
0.01,0.01,0.4,40,423.022,415.313,540,-0.540705,539,9,6,10,1,7,0,6,2,0,-0.0030347,0.998127,1,0.0676663,9.56127e-05,85.4783,73.6674,24.1054,69.0111,94.1445,
0.01,0.01,0.4,40,423.022,414.872,539,-0.890795,537,6,3,10,4,8,3,9,4,0,0.000343884,1.00467,3,0.0599939,8.11664e-05,85.4784,73.6638,24.1075,68.9954,94.141,
0.01,0.01,0.4,40,423.022,417.154,542,-1.31275,540,6,3,10,4,9,2,2,2,0,0.00525976,1.00913,0,0.0787096,0.000164769,85.477,73.6558,24.0929,69.0299,94.1382,
0.01,0.01,0.4,40,423.022,418.269,544,-0.522787,543,1,1,9,8,8,2,8,4,0,-0.000207329,0.985696,1,0.0509502,1.32963e-05,85.4692,73.6726,24.1045,68.9978,94.1749,
0.01,0.01,0.4,40,443.167,419.704,545,-0.2404,543,6,5,11,5,8,2,2,1,0,0.000309938,1.01516,1,0.0572409,0.000219477,85.4736,73.6788,24.1169,68.9977,94.1726,
0.01,0.01,0.4,40,443.167,417.631,543,-0.553442,539,7,3,9,2,8,1,7,3,0,-0.0142619,0.998208,2,0.0451121,0.000186828,85.4732,73.6655,24.1119,68.993,94.1718,
0.01,0.01,0.4,40,443.167,419.942,546,-0.933383,545,7,1,11,4,7,0,4,1,0,0.0031937,0.990461,1,0.068506,0.000158819,85.4651,73.6681,24.1096,68.9861,94.1764,
0.01,0.01,0.4,40,443.167,420.461,547,-0.278977,544,4,2,11,7,8,2,2,1,0,-0.0194169,1.00367,1,0.042074,0.000191382,85.4672,73.6885,24.0964,69.0071,94.1842,
0.01,0.01,0.4,40,443.167,422.607,548,-0.652105,546,0,0,11,11,9,3,2,1,0,-0.00269974,1.00874,1,0.0846761,0.000159497,85.4626,73.6648,24.1068,68.9957,94.177,
0.01,0.01,0.4,40,443.167,424.653,552,-0.219493,551,1,0,13,12,11,8,0,0,0,-0.00256686,1.00472,0,0.0837874,0.00010304,85.4562,73.6592,24.1008,68.9773,94.2057,
0.01,0.01,0.4,40,443.167,423.751,550,-0.610754,548,2,1,14,12,11,9,1,0,0,-0.0113663,0.991397,1,0.0755197,0.000157872,85.4646,73.6679,24.0985,68.9889,94.1683,
0.01,0.01,0.4,40,443.167,424.556,551,-0.280876,550,2,0,11,9,8,3,3,2,0,-0.0120182,0.999028,3,0.0853041,0.000126503,85.462,73.6663,24.1014,68.9804,94.1801,
0.01,0.01,0.4,40,443.167,423.123,549,-1.2457,547,0,0,14,14,10,7,1,0,0,0.00655803,0.996438,0,0.0533503,0.00019483,85.4692,73.689,24.1023,69.008,94.1911,
0.01,0.01,0.4,40,443.167,426.289,553,-1.02461,551,1,1,11,10,10,4,1,1,0,0.00310622,0.989376,1,0.0716935,0.000133264,85.4465,73.6829,24.1126,68.9748,94.1851,
0.01,0.01,0.4,40,443.167,427.844,554,-0.25655,551,1,1,11,10,8,1,1,0,0,-0.0172099,0.99772,0,0.0772205,5.75809e-05,85.4511,73.6485,24.0966,68.9714,94.1853,
0.01,0.01,0.4,40,443.167,428.69,557,-1.08417,555,0,0,12,12,9,3,1,0,0,0.00113028,1.00926,1,0.0968249,0.000141781,85.4358,73.6661,24.1092,68.9973,94.1931,
0.01,0.01,0.4,40,443.167,428.281,555,-0.456245,553,1,0,12,11,10,5,1,0,0,0.0166431,0.989604,2,0.105041,0.000122313,85.4386,73.6708,24.1038,68.9823,94.1873,
0.01,0.01,0.4,40,443.167,429.303,558,-1.02275,556,1,0,12,11,9,5,3,2,0,-0.0122728,0.982115,1,0.129179,0.000109002,85.4294,73.645,24.1158,68.9802,94.1957,
0.01,0.01,0.4,40,443.167,428.527,556,-0.446163,555,2,1,12,10,10,5,0,0,0,-0.0139566,0.995607,1,0.114859,0.000100265,85.4255,73.653,24.1041,68.9738,94.1958,
0.01,0.01,0.4,40,443.167,431.22,559,-0.079482,557,4,1,12,8,9,4,0,0,0,0.00376617,0.985013,1,0.110707,0.000181257,85.4338,73.6758,24.0878,69.0037,94.2158,
0.01,0.01,0.4,40,443.167,432.214,560,-0.0200223,558,4,2,11,7,10,4,1,0,0,-0.00234066,1.00369,3,0.143179,0.000121605,85.4388,73.6402,24.1161,68.9886,94.1755,
0.01,0.01,0.4,40,443.167,433.915,563,-0.0891363,560,4,3,9,5,7,1,6,4,0,-0.00448122,0.992021,1,0.129598,0.000148261,85.4334,73.6557,24.1108,68.9888,94.1728,
0.01,0.01,0.4,40,443.167,432.784,561,-0.497825,559,5,4,9,4,8,3,9,5,0,0.0106949,0.989673,0,0.113087,0.000212271,85.4467,73.6879,24.0774,69.0082,94.2232,
0.01,0.01,0.4,40,443.167,433.41,562,-0.509098,560,4,2,10,6,7,1,5,3,0,-0.00155174,0.98745,0,0.149957,0.000146156,85.4484,73.6375,24.1188,69.0095,94.1706,
0.01,0.01,0.4,40,443.167,435.164,564,-0.235469,560,3,2,10,7,9,3,3,2,0,-0.0078589,1.01095,1,0.145703,0.000108363,85.4409,73.6385,24.1142,68.9802,94.1707,
0.01,0.01,0.4,40,443.167,437.298,567,-0.515915,564,5,2,10,5,7,2,8,4,0,-0.0102364,1.00175,2,0.148872,5.73523e-05,85.4414,73.6229,24.1017,68.9686,94.1758,
0.01,0.01,0.4,40,443.167,435.539,565,-0.853317,563,7,5,11,4,7,3,7,4,0,-0.00579769,0.987255,1,0.12343,0.000124553,85.4387,73.6376,24.1153,69.0021,94.1838,
0.01,0.01,0.4,40,443.167,437.19,566,-0.499453,565,6,4,10,4,7,1,4,3,0,-0.00621503,0.99352,0,0.12904,0.000125228,85.4387,73.6404,24.1123,69.0035,94.2008,
0.01,0.01,0.4,40,443.167,437.536,568,-1.29993,567,4,1,11,7,8,2,4,2,0,0.00624778,1.01676,0,0.140791,3.12025e-05,85.4428,73.6289,24.1027,68.9629,94.1927,
0.01,0.01,0.4,40,443.167,439.191,569,-0.616169,567,3,2,11,8,9,2,1,0,0,-0.00964198,0.981861,1,0.155067,4.59363e-05,85.441,73.633,24.0893,68.955,94.1877,
0.01,0.01,0.4,40,463.281,440.212,572,-0.431449,571,1,0,13,12,9,5,0,0,0,-0.00404481,1.00734,0,0.202144,0.000306905,85.4401,73.615,24.107,68.9712,94.1959,
0.01,0.01,0.4,40,463.281,440.094,570,-0.455409,569,1,1,12,11,10,5,1,0,0,-0.0086671,0.992197,3,0.159085,0.000279203,85.4597,73.636,24.08,68.9588,94.184,
0.01,0.01,0.4,40,463.281,440.13,571,-0.994668,570,0,0,12,12,9,4,2,1,0,-0.0128597,1.00257,1,0.192024,0.000296035,85.4421,73.6187,24.0926,68.98,94.1996,
0.01,0.01,0.4,40,463.281,440.762,573,-1.26581,570,2,0,11,9,8,2,2,2,0,0.000886125,1.00173,1,0.14689,0.00025861,85.4539,73.6245,24.0871,68.961,94.1975,
0.01,0.01,0.4,40,463.281,443.187,575,-0.634873,573,4,4,11,7,9,3,3,1,0,-0.0201265,0.998113,2,0.152569,0.000272236,85.447,73.6186,24.089,68.9654,94.1928,
0.01,0.01,0.4,40,463.281,442.687,574,-1.23451,570,3,1,12,9,7,3,5,3,0,-0.0224871,1.00442,0,0.174524,0.000326684,85.4449,73.6466,24.0923,68.9628,94.186,
0.01,0.01,0.4,40,463.281,443.674,576,-0.886402,575,4,3,11,7,7,1,3,2,0,-0.00977656,1.01576,0,0.155972,0.000256052,85.4464,73.6101,24.0895,68.973,94.2043,
0.01,0.01,0.4,40,463.281,443.803,577,-1.22683,575,6,3,10,4,9,2,2,2,0,0.0111405,0.999052,2,0.151195,0.000249152,85.449,73.6149,24.0954,68.9616,94.2072,
0.01,0.01,0.4,40,463.281,445.14,578,-1.27586,577,5,4,10,5,9,3,5,3,0,-0.00875818,1.00273,1,0.150481,0.000226062,85.4352,73.5923,24.1019,68.9616,94.2209,
